"genus","species","native.exotic","latbi"
"Brosimum","alicastrum","exotic","brosimum_alicastrum"
"Brosimum","guianense",NA,"brosimum_guianense"
"Brosimum","utile",NA,"brosimum_utile"
"Brothera","leana",NA,"brothera_leana"
"Brotherella","recurvans",NA,"brotherella_recurvans"
"Brotherella","roellii",NA,"brotherella_roellii"
"Broughtonia","domingensis",NA,"broughtonia_domingensis"
"Broussaisia","arguta",NA,"broussaisia_arguta"
"Broussonetia","kazinoki",NA,"broussonetia_kazinoki"
"Broussonetia","papyrifera","exotic","broussonetia_papyrifera"
"Browallia","americana","exotic","browallia_americana"
"Browallia","eludens","native","browallia_eludens"
"Bruchia","bolanderi",NA,"bruchia_bolanderi"
"Bruchia","brevifolia",NA,"bruchia_brevifolia"
"Bruchia","carolinae",NA,"bruchia_carolinae"
"Bruchia","drummondii",NA,"bruchia_drummondii"
"Bruchia","flexuosa",NA,"bruchia_flexuosa"
"Bruchia","fusca",NA,"bruchia_fusca"
"Bruchia","hallii",NA,"bruchia_hallii"
"Bruchia","ravenelii",NA,"bruchia_ravenelii"
"Bruchia","texana",NA,"bruchia_texana"
"Bruchia","vogesiaca",NA,"bruchia_vogesiaca"
"Brugmansia","candida",NA,"brugmansia_candida"
"Brugmansia","sanguinea",NA,"brugmansia_sanguinea"
"Brugmansia","suaveolens","exotic","brugmansia_suaveolens"
"Brugmansia","versicolor","exotic","brugmansia_versicolor"
"Bruguiera","parviflora",NA,"bruguiera_parviflora"
"Bruguiera","sexangula",NA,"bruguiera_sexangula"
"Brunellia","comocladiifolia",NA,"brunellia_comocladiifolia"
"Brunfelsia","americana",NA,"brunfelsia_americana"
"Brunfelsia","chiricaspi",NA,"brunfelsia_chiricaspi"
"Brunfelsia","densifolia",NA,"brunfelsia_densifolia"
"Brunfelsia","grandiflora",NA,"brunfelsia_grandiflora"
"Brunfelsia","lactea",NA,"brunfelsia_lactea"
"Brunfelsia","nitida",NA,"brunfelsia_nitida"
"Brunfelsia","pauciflora",NA,"brunfelsia_pauciflora"
"Brunfelsia","portoricensis",NA,"brunfelsia_portoricensis"
"Brunfelsia","uniflora",NA,"brunfelsia_uniflora"
"Brunnera","macrophylla","exotic","brunnera_macrophylla"
"Brunnichia","ovata","native","brunnichia_ovata"
"Brya","ebenus",NA,"brya_ebenus"
"Bryhnia","graminicolor",NA,"bryhnia_graminicolor"
"Bryhnia","hultenii",NA,"bryhnia_hultenii"
"Bryhnia","novae-angliae",NA,"bryhnia_novae-angliae"
"Bryoandersonia","illecebra",NA,"bryoandersonia_illecebra"
"Bryobrittonia","longipes",NA,"bryobrittonia_longipes"
"Bryocaulon","divergens",NA,"bryocaulon_divergens"
"Bryocaulon","pseudosatoanum",NA,"bryocaulon_pseudosatoanum"
"Bryocrumia","vivicolor",NA,"bryocrumia_vivicolor"
"Bryoerythrophyllum","columbianum",NA,"bryoerythrophyllum_columbianum"
"Bryoerythrophyllum","ferruginascens",NA,"bryoerythrophyllum_ferruginascens"
"Bryoerythrophyllum","inaequalifolium",NA,"bryoerythrophyllum_inaequalifolium"
"Bryoerythrophyllum","recurvirostre",NA,"bryoerythrophyllum_recurvirostre"
"Bryoerythrophyllum","recurvum",NA,"bryoerythrophyllum_recurvum"
"Bryohaplocladium","angustifolium",NA,"bryohaplocladium_angustifolium"
"Bryohaplocladium","microphyllum",NA,"bryohaplocladium_microphyllum"
"Bryohaplocladium","virginianum",NA,"bryohaplocladium_virginianum"
"Bryonia","alba","exotic","bryonia_alba"
"Bryonia","cretica","exotic","bryonia_cretica"
"Bryonia","dioica","exotic","bryonia_dioica"
"Bryonora","castanea",NA,"bryonora_castanea"
"Bryonora","curvescens",NA,"bryonora_curvescens"
"Bryonora","pruinosa",NA,"bryonora_pruinosa"
"Bryonora","septentrionalis",NA,"bryonora_septentrionalis"
"Bryoria","bicolor",NA,"bryoria_bicolor"
"Bryoria","capillaris",NA,"bryoria_capillaris"
"Bryoria","carlottae",NA,"bryoria_carlottae"
"Bryoria","cervinula",NA,"bryoria_cervinula"
"Bryoria","chalybeiformis",NA,"bryoria_chalybeiformis"
"Bryoria","fremontii",NA,"bryoria_fremontii"
"Bryoria","friabilis",NA,"bryoria_friabilis"
"Bryoria","furcellata",NA,"bryoria_furcellata"
"Bryoria","fuscescens",NA,"bryoria_fuscescens"
"Bryoria","glabra",NA,"bryoria_glabra"
"Bryoria","implexa",NA,"bryoria_implexa"
"Bryoria","lanestris",NA,"bryoria_lanestris"
"Bryoria","nadvornikiana",NA,"bryoria_nadvornikiana"
"Bryoria","nitidula",NA,"bryoria_nitidula"
"Bryoria","pikei",NA,"bryoria_pikei"
"Bryoria","pseudocapillaris",NA,"bryoria_pseudocapillaris"
"Bryoria","pseudofuscescens",NA,"bryoria_pseudofuscescens"
"Bryoria","salazinica",NA,"bryoria_salazinica"
"Bryoria","simplicior",NA,"bryoria_simplicior"
"Bryoria","spiralifera",NA,"bryoria_spiralifera"
"Bryoria","subcana",NA,"bryoria_subcana"
"Bryoria","tenuis",NA,"bryoria_tenuis"
"Bryoria","tortuosa",NA,"bryoria_tortuosa"
"Bryoria","trichodes",NA,"bryoria_trichodes"
"Bryoxiphium","norvegicum",NA,"bryoxiphium_norvegicum"
"Bryum","aeneum",NA,"bryum_aeneum"
"Bryum","algovicum",NA,"bryum_algovicum"
"Bryum","alpinum",NA,"bryum_alpinum"
"Bryum","amblyodon",NA,"bryum_amblyodon"
"Bryum","apiculatum",NA,"bryum_apiculatum"
"Bryum","archangelicum",NA,"bryum_archangelicum"
"Bryum","arcticum",NA,"bryum_arcticum"
"Bryum","argenteum",NA,"bryum_argenteum"
"Bryum","axel-blyttii",NA,"bryum_axel-blyttii"
"Bryum","billarderi",NA,"bryum_billarderi"
"Bryum","blindii",NA,"bryum_blindii"
"Bryum","bornholmense",NA,"bryum_bornholmense"
"Bryum","brachyneuron",NA,"bryum_brachyneuron"
"Bryum","caespiticium",NA,"bryum_caespiticium"
"Bryum","calobryoides",NA,"bryum_calobryoides"
"Bryum","calophyllum",NA,"bryum_calophyllum"
"Bryum","canariense",NA,"bryum_canariense"
"Bryum","capillare",NA,"bryum_capillare"
"Bryum","coronatum",NA,"bryum_coronatum"
"Bryum","curvatum",NA,"bryum_curvatum"
"Bryum","cyclophyllum",NA,"bryum_cyclophyllum"
"Bryum","dichotomum",NA,"bryum_dichotomum"
"Bryum","erythroloma",NA,"bryum_erythroloma"
"Bryum","flaccidum",NA,"bryum_flaccidum"
"Bryum","gemmascens",NA,"bryum_gemmascens"
"Bryum","gemmilucens",NA,"bryum_gemmilucens"
"Bryum","gemmiparum",NA,"bryum_gemmiparum"
"Bryum","hagenii",NA,"bryum_hagenii"
"Bryum","incrassatolimbatum",NA,"bryum_incrassatolimbatum"
"Bryum","klinggraeffii",NA,"bryum_klinggraeffii"
"Bryum","knowltonii",NA,"bryum_knowltonii"
"Bryum","lisae",NA,"bryum_lisae"
"Bryum","lonchocaulon",NA,"bryum_lonchocaulon"
"Bryum","longisetum",NA,"bryum_longisetum"
"Bryum","marratii",NA,"bryum_marratii"
"Bryum","meesioides",NA,"bryum_meesioides"
"Bryum","microchaeton",NA,"bryum_microchaeton"
"Bryum","miniatum",NA,"bryum_miniatum"
"Bryum","muehlenbeckii",NA,"bryum_muehlenbeckii"
"Bryum","nitidulum",NA,"bryum_nitidulum"
"Bryum","oblongum",NA,"bryum_oblongum"
"Bryum","pallens",NA,"bryum_pallens"
"Bryum","pallescens",NA,"bryum_pallescens"
"Bryum","pseudocapillare",NA,"bryum_pseudocapillare"
"Bryum","pseudotriquetrum",NA,"bryum_pseudotriquetrum"
"Bryum","purpurascens",NA,"bryum_purpurascens"
