phylonum	name	genus	name	ThorPA	HosmerAbun	EatonAbun	PrimackAbun	Hosmer01	HomserData2	HosmerData3	HosmerData4	Waif1	Waif2	DeltaAbun_cont	Deer1	Deer2	DeerSp	PrimPA	Native	IPANEinvstat	IPANEinvstatAll	IPANEinvstat1	IPANEinvstatNat	Habitat	Habitat1_4	Habitat1	Habitat2	Habitat3	Habitat4	duration	height	minffd	mintemp	sdabun	sdperiod	sdsprdrate	sdvigor	vegsprdrate	seedwt	ThorMFD	HosmMFD	PrimMFD	SpringTemp	absSpringTemp	mWinterTemp	comWinterTemp\	WinterTemp	absWinterTemp	TPdeltaFlwr	HPdeltaFlwr	HPdeltaFlwr_2	THdeltaFlwr	syndrome1	syndrome2	syndromeBinary	sexuality	symmetry	nectaries	size	AvgLat	MinLat	tMinLat	MaxLat	tMaxlat	SDLat	tSDLat	tseedwt	tsize	tminffd	theight	habit	HabiatBinary	GF	Decid_Egreen	Needle_Broad	C3C4	N2fixer	logLL	logLMA	logNmass	logNarea	logPmass	logParea	logAmass	logAarea	logGs	logRdmass	logRdarea
551	Monarda_didyma	Monarda	didyma	1	1	2	0	0	0	0	0	1	0	-1	missing	missing	missing	0	0	1	0	missing	0	2	2	0	1	0	0	3	1.5	127	-52	missing	missing	missing	missing	missing	missing	missing	204.7692308	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	3	3	1	0	1	1	3.8	40.38465578	34.7819	1.541353302	47.3506	1.675325487	2.723563209	0.435137459	missing	0.579783597	11.26942767	0.176091259	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
633	Osmorhiza_longistylis	Osmorhiza	longistylis	1	1	0	0	0	0	0	0	1	0	-1	no	no	missing	0	0	1	0	missing	0	1	1	1	0	0	0	3	0.8	127	-47	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	10	2	1	0	0	1	0.6	40.36413018	30.8788	1.489660415	48.7917	1.68834595	3.403099423	0.531874637	missing	-0.22184875	11.26942767	-0.096910013	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
236	Oxalis_violacea	Oxalis	violacea	1	1	1	0	0	0	0	0	1	0	-1	yes	yes	no	0	0	1	0	missing	0	1	1	1	0	0	0	3	0.2	225	-45	missing	missing	missing	missing	missing	0.433	147.3333333	145.4	missing	-0.8	0.8	-0.7	-0.7	-0.7	0.7	missing	missing	missing	-1.933333333	10	2	1	0	0	1	1.3	38.09640272	28.3443	1.452465736	47.8767	1.680124208	3.561150696	0.551590352	-0.363512104	0.113943352	15	-0.698970004	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
157	Paronychia_canadensis	Paronychia	canadensis	1	1	3	0	0	0	0	0	1	0	-1	missing	missing	missing	0	0	1	0	missing	0	4	4	0	0	0	1	1	0.3	127	-46	missing	missing	missing	missing	missing	missing	195.3333333	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	10	2	1	0	0	1	0.2	39.43017439	31.1965	1.494105872	44.3049	1.646451761	2.09336471	0.320844899	missing	-0.698970004	11.26942767	-0.522878745	3	1	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
586	Penstemon_digitalis	Penstemon	digitalis	0	1	3	0	0	0	0	0	1	0	-1	missing	missing	missing	0	0	1	0	missing	0	3	3	0	0	1	0	3	4	110	-38	2	2	2	2	1	0.221	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	7	3	1	0	1	1	2.5	39.36313123	28.3443	1.452465736	46.6484	1.668836752	3.202212396	0.505450134	-0.655607726	0.397940009	10.48808848	0.602059991	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
526	Phryma_leptostachya	Phryma	leptostachya	1	1	0	0	0	0	0	0	1	0	-1	missing	missing	missing	0	0	1	0	missing	0	1	1	1	0	0	0	3	1	127	-46	missing	missing	missing	missing	missing	missing	missing	200.5333333	missing	-0.2	0.2	-0.3	-0.3	-0.3	0.3	missing	missing	missing	missing	7	3	1	0	1	1	0.6	39.30342985	29.6353	1.471809328	48.7757	1.688203511	3.732823442	0.572037449	missing	-0.22184875	11.26942767	0	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
66	Platanthera_blephariglottis	Platanthera	blephariglottis	1	1	0	0	0	0	0	0	1	0	-1	missing	missing	missing	0	0	1	0	missing	0	4	4	0	0	0	1	3	0.8	missing	missing	missing	missing	missing	missing	missing	missing	214.5	206.8571429	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	-7.642857143	5	3	1	0	1	1	3.8	38.0723359	27.3406	1.436808041	46.6484	1.668836752	5.400390539	0.732425168	missing	0.579783597	missing	-0.096910013	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
64	Platanthera_dilatata	Platanthera	dilatata	1	1	1	0	0	0	0	0	1	0	-1	missing	missing	missing	0	0	1	0	missing	0	4	4	0	0	0	1	3	1	missing	missing	missing	missing	missing	missing	missing	missing	missing	153.9090909	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	5	3	1	0	1	1	1.3	45.621288	36.5091	1.562401127	64	1.806179974	5.339466247	0.727497845	missing	0.113943352	missing	0	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
268	Polygala_polygama	Polygala	polygama	1	1	1	0	0	0	0	0	1	0	-1	missing	missing	missing	0	0	1	0	missing	0	2	2	0	1	0	0	2	2.5	127	-52	missing	missing	missing	missing	missing	1.643	missing	185	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	7	3	1	0	1	1	0.6	38.60852382	26.0829	1.416355876	48.018	1.681404067	5.397458956	0.732189348	0.215637563	-0.22184875	11.26942767	0.397940009	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
136	Polygonum_tenue	Polygonum	tenue	1	1	2	0	0	0	0	0	1	0	-1	yes	yes	missing	0	0	1	0	missing	0	2	2	0	1	0	0	1	0.4	225	-44	missing	missing	missing	missing	missing	1.819	229	223.9230769	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	-5.076923077	10	2	1	0	0	1	0.3	39.67770221	29.4513	1.46910447	45.7032	1.659946609	2.932274798	0.467204668	0.259832699	-0.522878745	15	-0.397940009	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
320	Prunus_maritima	Prunus	maritima	1	1	1	0	0	0	0	0	1	0	-1	yes	yes	missing	0	0	1	0	missing	0	2	2	0	1	0	0	3	12	150	-43	2	2	1	1	2	181.437	142.6	131.5	missing	-0.5	0.5	-0.5	-0.5	-0.5	0.5	missing	missing	missing	-11.1	10	2	1	0	0	1	1.3	41.3374738	38.6833	1.587523516	44.0323	1.643771371	1.258834329	0.099968578	2.258725856	0.113943352	12.24744871	1.079181246	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
549	Pycnanthemum_virginianum	Pycnanthemum	virginianum	1	1	4	0	0	0	0	0	1	0	-1	missing	missing	missing	0	0	1	0	missing	0	4	4	0	0	0	1	3	1	225	-45	missing	missing	missing	missing	missing	missing	196	194.9333333	missing	-0.3	0.3	-0.4	-0.4	-0.4	0.4	missing	missing	missing	-1.066666667	10	2	1	0	1	1	1.3	41.28837772	34.2633	1.534829189	48.3541	1.684433304	2.53601491	0.404151803	missing	0.113943352	15	0	3	1	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
465	Rhododendron_prinophyllum	Rhododendron	prinophyllum	1	1	1	0	0	0	0	0	1	0	-1	missing	missing	missing	0	0	1	0	missing	0	1	1	1	0	0	0	3	2	missing	missing	missing	missing	missing	missing	missing	0.09	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	3	3	1	0	0	1	5.1	39.47520068	29.8568	1.475043259	44.1131	1.644567578	2.7056309	0.43226855	-1.045757491	0.707570176	missing	0.301029996	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
275	Senna_hebecarpa	Senna	hebecarpa	1	1	0	0	0	0	0	0	1	0	-1	missing	missing	missing	0	0	1	0	missing	0	2	2	0	1	0	0	3	2	missing	missing	missing	missing	missing	missing	missing	missing	179.5	215.8	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	36.3	7	3	1	0	1	1	1.9	39.73620165	33.7894	1.52878048	44.0306	1.643754604	2.088616285	0.31985866	missing	0.278753601	missing	0.301029996	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
33	Uvularia_perfoliata	Uvularia	perfoliata	1	1	1	0	0	0	0	0	1	0	-1	yes	yes	yes	0	0	1	0	missing	0	1	1	1	0	0	0	3	0.4	225	-45	missing	missing	missing	missing	missing	missing	146.3333333	137.4	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	-8.933333333	7	3	1	0	0	1	2.5	37.65856203	30.4569	1.483685697	44.0306	1.643754604	3.007515302	0.478207846	missing	0.397940009	15	-0.397940009	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
57	Spiranthes_lacera	Spiranthes	lacera	1	0	4	0	0	0	0	0	0	0	0	missing	missing	missing	0	0	1	0	missing	0	3	3	0	0	1	0	3	0.7	127	-52	missing	missing	missing	missing	missing	missing	199	210	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	11	7	3	1	0	1	1	0.6	39.27426906	28.3443	1.452465736	55.167	1.741679368	4.191540367	0.622373653	missing	-0.22184875	11.26942767	-0.15490196	3	1	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
443	Anagallis_arvensis	Anagallis	arvensis	1	5	3	0	0	0	0	0	0	0	-5	missing	missing	missing	0	1	2	0	0	missing	3	3	0	0	1	0	1	0.3	171	-50	missing	missing	missing	missing	missing	0.513	missing	157.75	missing	missing	missing	-0.400052995	-0.400052995	missing	missing	missing	missing	missing	missing	10	2	1	0	0	0	0.6	37.65684648	19.5975	1.292200673	48.5704	1.68637168	4.329194662	0.636407114	-0.289882635	-0.22184875	13.07669683	-0.522878745	3	1	H	missing	B	missing	N	missing	1.397940009	0.460305356	-0.141754636	missing	missing	missing	missing	missing	missing	missing
567	Mentha_piperita	Mentha	piperita	1	5	4	0	0	0	0	0	0	0	-5	missing	missing	missing	0	1	2	0	0	missing	4	4	0	0	0	1	3	1	missing	missing	missing	missing	missing	missing	missing	0.1	230.5	215.4666667	missing	-0.2	0.2	0.1	0.1	0.1	0.1	missing	missing	missing	-15.03333333	10	2	1	0	1	1	0.3	43.97980042	41.72	1.6203443	45.433	1.657371415	1.28175021	0.107803397	-1	-0.522878745	missing	0	3	1	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
345	Rosa_eglanteria	Rosa	eglanteria	1	5	2	0	0	0	0	0	0	0	-5	missing	missing	missing	0	1	2	0	0	missing	3	3	0	0	1	0	3	10	100	-52	3	2	1	2	1	14.632	168.6666667	171.1333333	missing	-0.5	0.5	-0.5	-0.5	-0.5	0.5	missing	missing	missing	2.466666667	10	2	1	0	0	0	5.1	41.25001211	32.9152	1.517396498	48.8337	1.688719631	2.902470744	0.462767851	1.165303692	0.707570176	10	1	2	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
172	Silene_armeria	Silene	armeria	1	5	3	0	0	0	0	0	0	0	-5	missing	missing	missing	0	1	2	0	0	missing	2	2	0	1	0	0	1	0.5	127	-46	missing	missing	missing	missing	missing	missing	missing	177.2222222	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	6	3	1	0	0	1	1.3	41.6286048	30.4569	1.483685697	48.4768	1.685533944	3.226962936	0.508793977	missing	0.113943352	11.26942767	-0.301029996	3	1	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
25	Lilium_lancifolium	Lilium	lancifolium	1	2	3	0	0	0	0	0	0	0	-2	missing	missing	missing	0	1	2	0	0	missing	3	3	0	0	1	0	2	1.2	missing	missing	missing	missing	missing	missing	missing	missing	229	202.8888889	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	-26.11111111	3	3	1	0	0	1	10.2	41.43094082	30.4436	1.483496007	48.7675	1.688130493	2.879588976	0.459330502	missing	1.008600172	missing	0.079181246	3	1	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
137	Polygonum_orientale	Polygonum	orientale	1	2	1	0	0	0	0	0	0	0	-2	yes	yes	missing	0	1	2	0	0	missing	2	2	0	1	0	0	1	2.5	225	-45	missing	missing	missing	missing	missing	7	225.75	231	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	5.25	10	2	1	0	0	1	0.6	39.97770577	28.553	1.455651745	46.5777	1.668178039	2.772333618	0.442845491	0.84509804	-0.22184875	15	0.397940009	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
719	Artemisia_absinthium	Artemisia	absinthium	0	1	1	0	0	0	0	0	1	0	-1	missing	missing	missing	0	1	2	0	0	missing	3	3	0	0	1	0	missing	missing	missing	missing	missing	missing	missing	missing	missing	0.1	missing	207.3076923	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	8	1	0	0	0	1	0.3	44.92356768	36.1128	1.557661163	53.783	1.730645023	2.736587934	0.437209408	-1	-0.522878745	missing	missing	missing	missing	H	missing	missing	missing	N	missing	1.382017043	0.344392274	0.068666406	missing	missing	missing	missing	missing	missing	missing
272	Genista_tinctoria	Genista	tinctoria	1	1	1	0	0	0	0	0	1	0	-1	missing	missing	missing	0	1	2	0	0	missing	2	2	0	1	0	0	3	1	225	-36	missing	missing	missing	missing	missing	8.1	150.5	174.9166667	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	24.41666667	7	3	1	0	1	0	1.3	42.18651037	30.4191	1.483146361	47.4745	1.676460399	2.846010423	0.454236486	0.908485019	0.113943352	15	0	missing	missing	S	missing	missing	missing	Y	missing	1.77815125	0.494154594	0.423588999	missing	missing	missing	missing	missing	missing	missing
775	Inula_helenium	Inula	helenium	1	1	1	0	0	0	0	0	1	0	-1	missing	missing	missing	0	1	2	0	0	missing	2	2	0	1	0	0	3	2	127	-52	missing	missing	missing	missing	missing	1.187	214.25	205.4375	missing	-0.6	0.6	-0.7	-0.7	-0.7	0.7	missing	missing	missing	-8.8125	10	2	1	0	0	1	7.6	41.71001024	35.5529	1.550875031	48.397	1.684818442	2.103031937	0.322845868	0.074450719	0.880813592	11.26942767	0.301029996	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
310	Lathyrus_pratensis	Lathyrus	pratensis	0	1	1	0	0	0	0	0	1	0	-1	missing	missing	missing	0	1	2	0	0	missing	3	3	0	0	1	0	missing	missing	missing	missing	missing	missing	missing	missing	missing	12.39	missing	210	missing	missing	missing	-0.375424243	-0.375424243	missing	missing	missing	missing	missing	missing	7	3	1	0	1	1	1.3	41.71095637	-37.9167	missing	49.467	1.694315573	13.4480039	1.128657826	1.093071306	0.113943352	missing	missing	missing	missing	H	missing	B	C3	Y	missing	1.530799787	0.686812733	0.21761252	missing	missing	missing	missing	missing	missing	missing
179	Lychnis_chalcedonica	Lychnis	chalcedonica	0	1	3	0	0	0	0	0	1	0	-1	missing	missing	missing	0	1	2	0	0	missing	2	2	0	1	0	0	missing	missing	missing	missing	missing	missing	missing	missing	missing	12.8	missing	176	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	6	3	1	0	0	1	2.5	43.78701711	40.4689	1.6071214	48.7724	1.688174127	2.131114437	0.328606771	1.10720997	0.397940009	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
566	Mentha_spicata	Mentha	spicata	1	1	2	0	0	0	0	0	1	0	-1	missing	missing	missing	0	1	2	0	0	missing	4	4	0	0	0	1	3	1	213	-52	missing	missing	missing	missing	missing	0.1	228	217.6153846	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	-10.38461538	10	2	1	0	1	1	0.3	39.8297936	19.5975	1.292200673	48.8337	1.688719631	3.348541249	0.524855653	-1	-0.522878745	14.59451952	0	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
392	Nasturtium_officinale	Nasturtium	officinale	1	1	1	0	0	0	0	0	1	0	-1	missing	missing	missing	0	1	2	0	0	missing	4	4	0	0	0	1	3	0.1	225	-45	missing	missing	missing	missing	missing	0.181	missing	145.0666667	missing	-0.7	0.7	-0.7	-0.7	-0.7	0.7	missing	missing	missing	missing	10	2	1	0	0	1	0.6	39.62977154	-13.0575	missing	54.317	1.734935775	4.945843526	0.694240372	-0.742321425	-0.22184875	15	-1	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
173	Silene_noctiflora	Silene	noctiflora	0	1	5	0	0	0	0	0	1	0	-1	missing	missing	missing	0	1	2	0	0	missing	2	2	0	1	0	0	missing	missing	missing	missing	missing	missing	missing	missing	missing	1.11	missing	179.6363636	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	5	3	1	0	0	1	2.5	42.57825806	29.0676	1.463409175	48.8093	1.688502579	3.338289504	0.523523997	0.045322979	0.397940009	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
116	Adlumia_fungosa	Adlumia	fungosa	1	0	1	0	1	0	1	0	0	0	0	missing	missing	missing	0	0	1	0	missing	0	1	1	1	0	0	0	2	3	127	-50	missing	missing	missing	missing	missing	0.08	missing	183.5	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	7	3	1	0	1	1	1.9	41.47898801	35.1497	1.545921623	47.5784	1.677409833	2.67468744	0.427273038	-1.096910013	0.278753601	11.26942767	0.477121255	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
528	Agalinis_tenuifolia	Agalinis	tenuifolia	1	0	4	0	1	1	0	0	0	0	0	missing	missing	missing	0	0	1	0	missing	0	1	1	1	0	0	0	1	1.2	missing	missing	missing	missing	missing	missing	missing	missing	243	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	7	3	1	0	1	1	1.9	39.0427797	27.3406	1.436808041	48.7757	1.688203511	3.908895623	0.592054074	missing	0.278753601	missing	0.079181246	3	1	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
341	Agrimonia_striata	Agrimonia	striata	0	0	2	0	1	1	0	0	0	0	0	missing	missing	missing	0	0	1	0	missing	0	1	1	1	0	0	0	3	6	6	-43	1	2	2	2	0	1.812	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	10	2	1	0	0	0	0.6	43.27761983	31.8908	1.503665414	55.25	1.742332282	3.369254082	0.527533763	0.258158193	-0.22184875	2.449489743	0.77815125	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
17	Alisma_subcordatum	Alisma	subcordatum	1	0	5	0	1	1	0	0	0	0	0	missing	missing	missing	0	0	1	0	missing	0	4	4	0	0	0	1	3	0.5	90	-50	2	2	2	2	0	0.55	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	10	2	1	0	0	1	0.6	39.75643664	30.6843	1.48691622	48.018	1.681404067	2.950189019	0.469849842	-0.259637311	-0.22184875	9.486832981	-0.301029996	3	1	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
147	Amaranthus_cannabinus	Amaranthus	cannabinus	0	0	1	0	1	1	0	0	0	0	0	missing	missing	missing	0	0	1	0	missing	0	4	4	0	0	0	1	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	8	1	0	2	0	0	0.3	38.53914948	29.3353	1.467390534	43.8083	1.641556401	3.342318232	0.524047798	missing	-0.522878745	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
